rule_id,rule_level,http_method_post,status_code,url_length,bytes_sent,has_sqli_token,has_xss_token,has_cmd_token,has_traversal,has_encoded_chars,source_is_external,requests_per_min,failed_logins,hour_of_day,is_off_hours,label,attack_type
31101,4,1,304,17,1827,0,0,0,0,0,1,3.76,0,11,0,0,benign
100111,12,0,200,28,5067,0,0,0,0,0,1,166.05,22,10,0,1,brute_force
31120,11,0,200,53,881,0,0,1,1,0,1,0.63,1,14,0,1,file_inclusion
0,4,1,304,15,6205,0,0,0,0,0,0,4.25,0,22,1,0,benign
5712,10,0,200,28,13107,0,0,0,0,0,1,282.92,495,1,1,1,brute_force
31100,2,0,304,23,2790,0,0,0,0,0,0,2.06,1,18,0,0,benign
100130,14,1,200,62,6164,0,0,1,0,1,1,5.32,0,6,1,1,command_injection
31103,13,0,200,53,5944,1,0,0,0,1,1,7.06,0,23,1,1,sql_injection
31108,8,1,200,62,5937,0,0,1,0,1,1,5.14,0,7,1,1,command_injection
31100,2,1,200,6,1934,0,0,0,0,0,0,3.37,1,20,1,0,benign
0,1,1,200,17,2102,0,0,0,0,0,0,2.52,0,3,1,0,benign
0,1,1,200,22,2362,0,0,0,0,0,0,3.04,1,17,0,0,benign
31100,2,0,301,17,5611,0,0,0,0,0,0,1.5,1,17,0,0,benign
31101,12,0,200,81,14252,0,1,0,0,1,1,8.39,0,22,1,1,xss
31101,4,0,200,25,6890,0,0,0,0,0,0,4.43,0,19,1,0,benign
31100,3,0,304,15,1437,0,0,0,0,0,0,0.61,0,2,1,0,benign
31108,12,1,200,51,12028,0,0,1,0,1,1,4.98,0,20,1,1,command_injection
31100,3,0,304,67,2386,0,0,0,0,0,0,3.68,1,22,1,0,benign
31100,0,0,200,15,7930,0,0,0,0,0,0,3.56,1,1,1,0,benign
31101,0,0,301,50,780,0,0,0,0,0,0,1.98,0,7,1,0,benign
100120,12,0,302,49,12371,0,1,0,0,0,1,4.45,0,9,0,1,xss
0,3,0,304,22,7945,0,0,0,0,0,0,0.26,1,20,1,0,benign
5712,13,0,200,28,12542,0,0,0,0,0,1,171.03,187,18,0,1,brute_force
31100,2,0,200,22,535,0,0,0,0,0,1,0.66,0,22,1,0,benign
31100,3,0,200,6,2338,0,0,0,0,0,0,1.87,0,13,0,0,benign
31100,1,1,200,23,3318,0,0,0,0,0,0,2.71,0,1,1,0,benign
31101,0,1,301,6,5218,0,0,0,0,0,0,4.47,1,6,1,0,benign
100121,11,0,302,49,10032,0,1,0,0,0,1,3.32,1,23,1,1,xss
100121,11,1,302,81,14946,0,1,0,0,1,1,4.7,0,16,0,1,xss
100101,11,0,200,59,14974,1,0,0,0,1,1,4.2,0,6,1,1,sql_injection
0,2,1,200,6,1594,0,0,0,0,0,1,1.04,0,14,0,0,benign
31100,3,1,301,17,3567,0,0,0,0,0,0,0.61,0,16,0,0,benign
100111,10,0,200,28,8304,0,0,0,0,0,1,131.18,36,13,0,1,brute_force
31100,0,1,301,25,6430,0,0,0,0,0,0,2.66,1,5,1,0,benign
0,4,1,200,15,858,0,0,0,0,0,0,2.78,0,0,1,0,benign
100140,11,0,200,64,9828,0,0,0,0,0,1,9.47,0,0,1,1,file_inclusion
31100,4,0,200,15,630,0,0,0,0,0,0,2.13,1,9,0,0,benign
0,2,0,200,6,5186,0,0,0,0,0,0,3.76,0,10,0,0,benign
100111,11,0,200,28,3323,0,0,0,0,0,0,120.39,161,14,0,1,brute_force
31108,12,1,200,51,6046,0,0,1,0,1,0,2.08,0,4,1,1,command_injection
0,1,1,301,17,1885,0,0,0,0,0,0,3.95,0,19,1,0,benign
100121,12,1,200,81,14623,0,1,0,0,1,1,0.87,1,23,1,1,xss
100101,13,0,200,59,14681,1,0,0,0,1,1,6.02,0,22,1,1,sql_injection
31101,1,1,200,17,3317,0,0,0,0,0,0,2.67,0,9,0,0,benign
31108,13,1,200,62,1661,0,0,1,0,1,1,2.98,0,15,0,1,command_injection
31100,1,1,200,17,6798,0,0,0,0,0,0,2.49,0,3,1,0,benign
31101,4,1,200,58,7885,0,0,0,0,0,0,3.25,0,13,0,0,benign
0,3,1,304,25,4677,0,0,0,0,0,0,4.77,0,19,1,0,benign
31101,2,0,304,22,5321,0,0,0,0,0,0,4.61,1,17,0,0,benign
31101,2,1,304,15,5818,0,0,0,0,0,0,4.19,1,23,1,0,benign
0,0,1,200,15,6989,0,0,0,0,0,0,1.63,0,15,0,0,benign
31101,2,0,200,17,985,0,0,0,0,0,0,0.15,0,21,1,0,benign
31100,1,1,301,25,7902,0,0,0,0,0,1,0.8,0,2,1,0,benign
31100,4,0,200,68,5587,0,0,0,0,0,0,1.84,0,15,0,0,benign
31100,4,1,200,17,5551,0,0,0,0,0,0,0.26,1,20,1,0,benign
100130,12,1,200,51,14858,0,0,1,0,1,1,2.03,0,20,1,1,command_injection
31103,14,0,200,59,2626,1,0,0,0,1,0,6.38,0,16,0,1,sql_injection
0,3,1,200,41,2941,0,0,0,0,0,0,3.67,1,23,1,0,benign
31101,8,1,302,81,9169,0,1,0,0,1,0,1.13,0,2,1,1,xss
5712,13,0,200,28,9613,0,0,0,0,0,1,232.93,100,14,0,1,brute_force
31101,3,0,200,25,6912,0,0,0,0,0,0,3.66,1,22,1,0,benign
31100,0,0,200,55,4478,0,0,0,0,0,0,1.94,0,12,0,0,benign
0,3,0,200,6,6405,0,0,0,0,0,0,4.21,0,17,0,0,benign
31103,13,0,200,53,10371,1,0,0,0,1,1,5.37,0,22,1,1,sql_injection
31103,10,0,200,50,10671,1,0,0,0,0,1,0.61,0,10,0,1,sql_injection
31101,2,0,200,25,5237,0,0,0,0,0,0,4.73,0,20,1,0,benign
100101,12,0,200,59,10245,1,0,0,0,1,1,7.81,0,14,0,1,sql_injection
100130,11,1,200,51,3282,0,0,1,0,1,1,1.14,0,2,1,1,command_injection
31100,1,0,304,15,821,0,0,0,0,0,0,4.62,0,6,1,0,benign
31100,3,0,200,15,2015,0,0,0,0,0,0,3.49,0,2,1,0,benign
31100,0,1,200,15,3547,0,0,0,0,0,0,4.18,0,17,0,0,benign
31101,4,0,200,25,2943,0,0,0,0,0,0,1.55,0,4,1,0,benign
0,1,0,304,15,511,0,0,0,0,0,0,3.06,1,23,1,0,benign
100101,13,0,200,53,13631,1,0,0,0,1,1,1.88,0,0,1,1,sql_injection
0,1,0,301,23,4801,0,0,0,0,0,0,4.48,0,13,0,0,benign
31100,2,1,304,15,2014,0,0,0,0,0,0,0.31,0,2,1,0,benign
100120,11,0,200,28,11147,0,0,0,0,0,1,9.7,0,6,1,1,xss
100140,13,0,500,53,11974,0,0,1,1,0,1,2.45,0,20,1,1,file_inclusion
31100,4,1,304,22,542,0,0,0,0,0,0,0.69,0,21,1,0,benign
100100,12,0,500,53,13526,1,0,0,0,1,1,3.24,1,7,1,1,sql_injection
31101,2,1,200,15,7068,0,0,0,0,0,0,3.98,0,6,1,0,benign
31100,3,0,200,22,1466,0,0,0,0,0,0,1.18,0,21,1,0,benign
100120,12,0,200,28,10179,0,0,0,0,0,1,9.7,0,13,0,1,xss
31100,9,1,304,15,5543,0,0,0,0,0,0,1.13,0,22,1,0,benign
0,3,0,200,17,5614,0,0,0,0,0,0,2.32,1,6,1,0,benign
31103,11,0,500,53,7750,1,0,0,0,1,0,1.23,0,20,1,1,sql_injection
31101,3,0,200,15,4838,0,0,0,0,0,1,1.78,1,12,0,0,benign
31101,3,1,200,15,7652,0,0,0,0,0,1,1.15,0,22,1,0,benign
100140,12,0,500,64,11360,0,0,0,0,0,1,0.76,0,16,0,1,file_inclusion
100110,12,0,200,28,10432,0,0,0,0,0,1,267.59,495,3,1,1,brute_force
0,3,1,200,15,807,0,0,0,0,0,0,2.19,1,1,1,0,benign
31101,4,0,304,15,5429,0,0,0,0,0,0,4.54,0,11,0,0,benign
0,4,0,200,15,2340,0,0,0,0,0,0,0.35,0,19,1,0,benign
0,1,1,200,25,6810,0,0,0,0,0,0,3.07,1,0,1,0,benign
31101,4,1,301,15,2000,0,0,0,0,0,0,0.9,0,23,1,0,benign
100101,13,0,200,57,3357,1,0,0,0,0,1,0.52,0,17,0,1,sql_injection
31103,7,0,200,57,9222,1,0,0,0,0,1,7.07,0,6,1,1,sql_injection
31101,1,1,304,25,3644,0,0,0,0,0,0,0.19,0,10,0,0,benign
31100,1,0,200,6,3792,0,0,0,0,0,0,1.48,0,5,1,0,benign
100140,11,0,200,53,8528,0,0,1,1,0,1,6.79,0,9,0,1,file_inclusion
100140,11,0,200,53,7603,0,0,1,1,0,1,7.62,1,0,1,1,file_inclusion
31101,0,0,200,15,4547,0,0,0,0,0,0,3.56,1,13,0,0,benign
31101,3,1,304,15,5643,0,0,0,0,0,0,2.65,1,16,0,0,benign
100101,13,0,200,50,8920,1,0,0,0,0,1,6.61,0,23,1,1,sql_injection
31101,3,0,304,89,346,0,0,0,0,0,0,3.13,0,11,0,0,benign
0,0,0,200,23,7810,0,0,0,0,0,0,4.52,0,16,0,0,benign
0,3,0,200,84,2718,0,0,0,0,0,0,4.71,0,6,1,0,benign
0,2,0,200,23,4935,0,0,0,0,0,0,3.09,1,5,1,0,benign
31120,12,0,200,53,896,0,0,1,1,0,1,9.43,0,8,0,1,file_inclusion
100130,12,1,200,51,10243,0,0,1,0,1,1,4.88,1,0,1,1,command_injection
100121,10,1,200,81,7955,0,1,0,0,1,1,3.4,0,20,1,1,xss
31101,2,1,301,22,3844,0,0,0,0,0,0,1.82,0,19,1,0,benign
0,1,0,200,70,1963,0,0,0,0,0,0,2.3,0,5,1,0,benign
31120,11,0,200,53,9225,0,0,1,1,0,1,3.22,0,0,1,1,file_inclusion
100100,14,0,200,59,11687,1,0,0,0,1,1,1.97,0,17,0,1,sql_injection
0,2,0,200,23,6255,0,0,0,0,0,0,2.72,0,0,1,0,benign
100140,13,0,200,64,14247,0,0,0,0,0,0,6.79,0,23,1,1,file_inclusion
31101,3,1,301,25,2910,0,0,0,0,0,0,2.07,0,0,1,0,benign
31100,8,0,200,98,3369,0,0,0,0,0,0,3.16,0,0,1,0,benign
100140,13,0,200,64,12240,0,0,0,0,0,1,6.77,1,7,1,1,file_inclusion
31100,1,0,200,22,3519,0,0,0,0,0,0,4.47,0,3,1,0,benign
31100,4,0,200,25,6105,0,0,0,0,0,0,0.75,0,8,0,0,benign
31108,12,1,200,62,2383,0,0,1,0,1,1,2.63,0,6,1,1,command_injection
31103,13,0,500,50,14054,1,0,0,0,0,1,1.02,0,4,1,1,sql_injection
31108,12,1,200,62,1753,0,0,1,0,1,1,8.72,0,2,1,1,command_injection
0,1,1,200,22,1890,0,0,0,0,0,0,0.54,1,16,0,0,benign
100140,13,0,500,53,13569,0,0,1,1,0,1,5.98,0,1,1,1,file_inclusion
100100,14,0,500,53,6796,1,0,0,0,1,1,7.01,0,8,0,1,sql_injection
31101,2,0,200,15,5363,0,0,0,0,0,0,0.82,0,22,1,0,benign
5712,14,0,200,28,3831,0,0,0,0,0,1,157.55,484,4,1,1,brute_force
0,4,0,304,17,6844,0,0,0,0,0,0,2.87,1,5,1,0,benign
31108,11,1,200,62,5243,0,0,1,0,1,1,2.59,0,17,0,1,command_injection
31101,0,1,304,22,3324,0,0,0,0,0,0,4.45,0,5,1,0,benign
31101,10,1,200,49,3883,0,1,0,0,0,1,7.82,1,16,0,1,xss
0,3,1,301,15,3805,0,0,0,0,0,0,4.66,1,9,0,0,benign
31101,1,1,200,15,3231,0,0,0,0,0,0,3.64,0,0,1,0,benign
31120,12,0,200,53,10735,0,0,1,1,0,0,8.55,0,12,0,1,file_inclusion
0,2,1,301,22,3484,0,0,0,0,0,1,2.9,1,3,1,0,benign
31120,11,0,200,53,13237,0,0,1,1,0,1,5.54,1,16,0,1,file_inclusion
0,0,0,304,6,6102,0,0,0,0,0,0,3.65,0,18,0,0,benign
100111,12,0,200,28,7048,0,0,0,0,0,1,112.68,270,7,1,1,brute_force
100110,13,0,200,28,10062,0,0,0,0,0,1,289.06,332,18,0,1,brute_force
31120,10,0,200,53,3775,0,0,1,1,0,1,4.18,0,15,0,1,file_inclusion
100100,13,0,200,50,2573,1,0,0,0,0,1,8.57,1,16,0,1,sql_injection
31100,4,0,200,15,2489,0,0,0,0,0,0,1.83,0,18,0,0,benign
31108,14,1,200,62,3944,0,0,1,0,1,1,5.48,1,14,0,1,command_injection
31101,0,1,301,17,2529,0,0,0,0,0,0,2.71,0,16,0,0,benign
0,3,1,200,6,3201,0,0,0,0,0,0,3.07,0,3,1,0,benign
0,0,0,200,15,5586,0,0,0,0,0,0,3.25,0,23,1,0,benign
31101,9,1,304,99,3476,0,0,0,0,0,0,3.04,1,16,0,0,benign
31100,2,1,304,22,4079,0,0,0,0,0,0,0.19,0,22,1,0,benign
31101,2,1,200,17,6511,0,0,0,0,0,0,3.19,0,6,1,0,benign
100130,13,1,200,62,8242,0,0,1,0,1,1,6.46,0,17,0,1,command_injection
31101,0,0,200,15,4598,0,0,0,0,0,0,0.92,0,1,1,0,benign
31101,0,0,301,15,2970,0,0,0,0,0,0,2.18,0,2,1,0,benign
31100,0,1,304,17,6342,0,0,0,0,0,0,3.5,0,0,1,0,benign
31100,1,1,200,25,2587,0,0,0,0,0,0,3.51,1,13,0,0,benign
0,0,0,200,22,2100,0,0,0,0,0,0,4.57,0,3,1,0,benign
31101,3,1,200,23,6465,0,0,0,0,0,0,3.85,0,7,1,0,benign
31100,0,0,301,23,5313,0,0,0,0,0,0,2.91,0,18,0,0,benign
100120,10,1,200,81,14302,0,1,0,0,1,1,5.26,0,0,1,1,xss
100140,10,0,200,64,7050,0,0,0,0,0,1,3.16,0,0,1,1,file_inclusion
31100,4,0,200,6,3065,0,0,0,0,0,0,0.89,0,21,1,0,benign
100101,12,0,200,57,5933,1,0,0,0,0,1,6.81,1,21,1,1,sql_injection
0,4,0,200,6,386,0,0,0,0,0,0,4.69,0,18,0,0,benign
100130,13,1,200,62,8575,0,0,1,0,1,1,2.64,0,6,1,1,command_injection
100120,8,1,200,28,7804,0,0,0,0,0,1,4.27,0,4,1,1,xss
100111,14,0,200,28,3762,0,0,0,0,0,1,89.43,266,15,0,1,brute_force
31101,1,1,301,22,1281,0,0,0,0,0,0,2.21,0,23,1,0,benign
100121,9,1,302,49,3902,0,1,0,0,0,1,7.55,0,4,1,1,xss
100140,11,0,500,53,6883,0,0,1,1,0,1,0.85,0,19,1,1,file_inclusion
100111,11,0,200,28,7708,0,0,0,0,0,1,141.85,90,5,1,1,brute_force
31108,11,1,200,62,6841,0,0,1,0,1,1,7.12,1,4,1,1,command_injection
100121,8,0,200,28,4227,0,0,0,0,0,0,2.46,1,4,1,1,xss
100100,10,0,200,53,5533,1,0,0,0,1,1,2.94,0,11,0,1,sql_injection
100100,14,0,200,50,13942,1,0,0,0,0,1,1.31,0,14,0,1,sql_injection
31108,13,1,200,51,4635,0,0,1,0,1,1,4.86,0,3,1,1,command_injection
31103,13,0,500,50,14507,1,0,0,0,0,1,4.24,0,18,0,1,sql_injection
0,4,0,200,15,6106,0,0,0,0,0,0,3.33,1,14,0,0,benign
31101,0,0,200,17,2305,0,0,0,0,0,0,3.61,0,2,1,0,benign
31100,0,1,200,15,4354,0,0,0,0,0,0,4.39,0,17,0,0,benign
31100,1,0,200,6,5256,0,0,0,0,0,0,4.01,0,7,1,0,benign
31101,4,0,200,15,3922,0,0,0,0,0,0,4.81,0,23,1,0,benign
31100,2,0,200,22,2030,0,0,0,0,0,0,1.03,0,2,1,0,benign
31120,13,0,200,53,5445,0,0,1,1,0,1,1.47,0,18,0,1,file_inclusion
31100,3,0,200,15,6161,0,0,0,0,0,0,3.34,0,23,1,0,benign
0,3,1,200,15,6292,0,0,0,0,0,0,0.73,0,14,0,0,benign
100101,10,0,200,53,12382,1,0,0,0,1,1,4.58,0,11,0,1,sql_injection
31120,13,0,200,64,12588,0,0,0,0,0,1,9.64,0,19,1,1,file_inclusion
5712,11,0,200,28,3584,0,0,0,0,0,1,108.79,306,10,0,1,brute_force
31100,4,1,304,15,4954,0,0,0,0,0,1,0.98,0,4,1,0,benign
31108,14,1,200,62,12866,0,0,1,0,1,0,8.66,0,2,1,1,command_injection
100111,10,0,200,28,13341,0,0,0,0,0,1,199.28,176,13,0,1,brute_force
31120,13,0,200,64,12581,0,0,0,0,0,1,8.77,0,0,1,1,file_inclusion
31100,0,1,200,6,2245,0,0,0,0,0,0,1.16,0,2,1,0,benign
100111,14,0,200,28,5129,0,0,0,0,0,1,138.99,151,18,0,1,brute_force
0,1,1,301,17,3527,0,0,0,0,0,0,3.06,0,22,1,0,benign
31100,2,1,301,15,3491,0,0,0,0,0,0,1.32,0,19,1,0,benign
31100,2,0,200,22,2322,0,0,0,0,0,0,2.9,0,8,0,0,benign
31100,2,0,200,15,5844,0,0,0,0,0,0,3.03,0,2,1,0,benign
0,4,1,304,15,7583,0,0,0,0,0,0,1.68,0,4,1,0,benign
100110,14,0,200,28,11516,0,0,0,0,0,1,158.43,385,5,1,1,brute_force
31101,12,0,302,28,8060,0,0,0,0,0,1,1.0,0,2,1,1,xss
0,3,0,301,17,1761,0,0,0,0,0,0,2.59,0,7,1,0,benign
0,7,1,200,15,4344,0,0,0,0,0,0,2.74,0,2,1,0,benign
100101,12,0,200,57,3328,1,0,0,0,0,1,2.55,0,12,0,1,sql_injection
31101,2,0,200,15,1200,0,0,0,0,0,0,4.39,0,16,0,0,benign
100111,12,0,200,28,9326,0,0,0,0,0,1,75.25,352,6,1,1,brute_force
31120,10,0,200,53,14345,0,0,1,1,0,1,2.78,1,16,0,1,file_inclusion
31101,1,0,200,15,7144,0,0,0,0,0,0,2.42,0,22,1,0,benign
0,3,1,200,15,678,0,0,0,0,0,0,0.97,1,0,1,0,benign
31103,10,0,200,50,5350,1,0,0,0,0,1,3.68,0,21,1,1,sql_injection
31100,4,1,200,86,6841,0,0,0,0,0,1,2.49,0,0,1,0,benign
31100,3,0,304,23,2377,0,0,0,0,0,0,3.52,0,16,0,0,benign
31101,0,1,301,15,5526,0,0,0,0,0,1,1.59,0,21,1,0,benign
31101,1,0,304,22,6029,0,0,0,0,0,0,4.38,0,0,1,0,benign
0,3,0,200,6,5656,0,0,0,0,0,0,3.32,0,1,1,0,benign
100101,11,0,200,57,7619,1,0,0,0,0,1,1.75,0,15,0,1,sql_injection
31103,11,0,200,53,4977,1,0,0,0,1,1,5.52,0,21,1,1,sql_injection
31100,3,1,304,15,1723,0,0,0,0,0,0,1.8,0,14,0,0,benign
31101,4,1,200,15,3914,0,0,0,0,0,0,3.74,0,22,1,0,benign
0,0,0,200,17,5412,0,0,0,0,0,0,1.61,1,13,0,0,benign
100140,10,0,200,64,1540,0,0,0,0,0,1,4.77,0,13,0,1,file_inclusion
100101,14,0,500,53,3250,1,0,0,0,1,1,5.7,0,13,0,1,sql_injection
5712,11,0,200,28,9468,0,0,0,0,0,1,51.54,71,16,0,1,brute_force
100101,13,0,200,59,3704,1,0,0,0,1,1,1.62,0,10,0,1,sql_injection
31101,2,0,304,22,7425,0,0,0,0,0,0,2.26,0,11,0,0,benign
100140,11,0,200,53,12256,0,0,1,1,0,1,3.83,0,13,0,1,file_inclusion
31100,2,0,304,6,2536,0,0,0,0,0,0,4.87,0,10,0,0,benign
31108,11,1,200,62,4779,0,0,1,0,1,1,0.71,0,5,1,1,command_injection
0,0,0,200,25,1325,0,0,0,0,0,0,1.18,1,8,0,0,benign
0,0,1,200,15,5384,0,0,0,0,0,0,2.57,0,15,0,0,benign
31100,0,0,200,25,7788,0,0,0,0,0,0,4.63,0,17,0,0,benign
100100,10,0,200,50,10080,1,0,0,0,0,1,4.88,0,16,0,1,sql_injection
0,4,0,200,15,6630,0,0,0,0,0,0,1.58,1,1,1,0,benign
31100,2,1,200,22,4833,0,0,0,0,0,1,0.29,0,2,1,0,benign
31108,11,1,200,62,2014,0,0,1,0,1,1,9.47,0,21,1,1,command_injection
31108,14,1,200,51,1949,0,0,1,0,1,1,0.85,1,22,1,1,command_injection
31100,0,0,301,22,7122,0,0,0,0,0,0,1.88,0,16,0,0,benign
31100,2,1,200,25,7631,0,0,0,0,0,1,2.87,0,19,1,0,benign
100100,11,0,200,50,1744,1,0,0,0,0,1,7.01,0,6,1,1,sql_injection
31100,3,0,200,89,6634,0,0,0,0,0,1,4.53,1,6,1,0,benign
100130,14,1,200,51,12656,0,0,1,0,1,1,8.39,0,5,1,1,command_injection
0,3,0,200,22,4551,0,0,0,0,0,0,2.3,0,12,0,0,benign
0,1,0,301,15,7500,0,0,0,0,0,0,4.52,0,20,1,0,benign
31101,0,1,200,22,1594,0,0,0,0,0,0,1.54,0,10,0,0,benign
31101,3,1,301,15,6744,0,0,0,0,0,0,4.89,0,22,1,0,benign
0,2,0,301,23,6167,0,0,0,0,0,0,4.05,0,9,0,0,benign
31100,1,1,301,62,6279,0,0,0,0,0,0,4.39,0,14,0,0,benign
31100,3,1,200,15,5065,0,0,0,0,0,0,0.22,0,11,0,0,benign
100111,13,0,200,28,1107,0,0,0,0,0,1,233.98,166,4,1,1,brute_force
31100,4,1,200,15,7646,0,0,0,0,0,0,1.14,0,22,1,0,benign
0,4,0,304,22,7512,0,0,0,0,0,0,2.17,1,10,0,0,benign
100111,14,0,200,28,9643,0,0,0,0,0,0,72.45,436,0,1,1,brute_force
31100,3,0,301,15,4327,0,0,0,0,0,0,0.47,0,9,0,0,benign
31100,3,1,304,22,1838,0,0,0,0,0,0,0.53,0,11,0,0,benign
31101,4,0,200,25,5595,0,0,0,0,0,0,3.66,0,1,1,0,benign
100140,10,0,500,64,11380,0,0,0,0,0,0,7.69,0,2,1,1,file_inclusion
0,0,1,301,15,539,0,0,0,0,0,0,2.51,1,11,0,0,benign
100121,12,0,302,81,5577,0,1,0,0,1,1,2.29,0,15,0,1,xss
31101,2,1,304,23,5591,0,0,0,0,0,1,2.57,0,2,1,0,benign
0,4,1,200,15,3258,0,0,0,0,0,0,3.0,0,11,0,0,benign
31100,4,1,200,25,4398,0,0,0,0,0,0,4.77,0,6,1,0,benign
31100,2,0,304,25,5483,0,0,0,0,0,0,3.04,0,15,0,0,benign
0,3,1,301,22,5855,0,0,0,0,0,0,2.34,0,3,1,0,benign
0,4,1,200,25,5014,0,0,0,0,0,0,4.5,0,12,0,0,benign
31101,4,0,301,17,1251,0,0,0,0,0,0,3.32,0,8,0,0,benign
31120,11,0,200,64,10813,0,0,0,0,0,1,8.65,0,11,0,1,file_inclusion
31101,3,0,200,23,6578,0,0,0,0,0,0,2.24,0,22,1,0,benign
5712,11,0,200,28,1325,0,0,0,0,0,1,172.73,428,9,0,1,brute_force
100140,12,0,200,64,5913,0,0,0,0,0,1,3.46,0,11,0,1,file_inclusion
0,1,0,301,25,1271,0,0,0,0,0,0,4.3,0,17,0,0,benign
31101,0,0,200,25,4596,0,0,0,0,0,0,4.2,0,20,1,0,benign
0,3,1,304,22,1242,0,0,0,0,0,0,2.16,1,13,0,0,benign
31120,10,0,500,53,11827,0,0,1,1,0,0,1.97,1,21,1,1,file_inclusion
100121,9,1,200,49,11890,0,1,0,0,0,1,1.35,0,12,0,1,xss
31101,9,1,302,81,4297,0,1,0,0,1,1,7.68,0,1,1,1,xss
0,2,0,200,22,7509,0,0,0,0,0,0,2.22,0,5,1,0,benign
0,0,0,200,15,3832,0,0,0,0,0,0,3.39,0,13,0,0,benign
100140,11,0,200,53,11364,0,0,1,1,0,1,9.3,0,9,0,1,file_inclusion
0,2,0,200,25,5010,0,0,0,0,0,0,0.31,0,14,0,0,benign
31101,1,1,200,15,593,0,0,0,0,0,0,3.36,0,14,0,0,benign
100110,11,0,200,28,10435,0,0,0,0,0,1,143.68,269,17,0,1,brute_force
0,4,1,200,22,6217,0,0,0,0,0,0,2.12,0,15,0,0,benign
31108,14,1,200,62,759,0,0,1,0,1,1,4.87,0,16,0,1,command_injection
31120,11,0,500,64,12535,0,0,0,0,0,1,2.46,1,15,0,1,file_inclusion
31101,9,0,302,81,2664,0,1,0,0,1,1,9.32,0,2,1,1,xss
100130,14,1,200,62,11133,0,0,1,0,1,1,8.63,0,18,0,1,command_injection
31100,1,0,200,17,6109,0,0,0,0,0,0,3.32,0,6,1,0,benign
31101,12,0,302,81,4623,0,1,0,0,1,1,4.52,0,6,1,1,xss
31108,14,1,200,62,9466,0,0,1,0,1,0,4.11,0,21,1,1,command_injection
100130,13,1,200,62,8702,0,0,1,0,1,1,4.52,0,5,1,1,command_injection
31100,4,1,304,15,1222,0,0,0,0,0,0,4.88,0,4,1,0,benign
31101,4,0,304,17,4086,0,0,0,0,0,0,4.14,0,0,1,0,benign
31120,11,0,200,64,6354,0,0,0,0,0,1,9.07,0,22,1,1,file_inclusion
31101,10,1,302,28,7188,0,0,0,0,0,1,0.6,0,6,1,1,xss
0,1,1,200,25,6379,0,0,0,0,0,0,0.42,0,16,0,0,benign
100111,10,0,200,28,2643,0,0,0,0,0,1,187.07,250,13,0,1,brute_force
31120,13,0,200,64,843,0,0,0,0,0,1,6.9,0,0,1,1,file_inclusion
0,2,1,200,15,3035,0,0,0,0,0,0,4.09,0,5,1,0,benign
100110,11,0,200,28,12911,0,0,0,0,0,1,77.82,250,5,1,1,brute_force
0,0,0,301,22,813,0,0,0,0,0,0,2.88,1,10,0,0,benign
100101,11,0,200,53,12334,1,0,0,0,1,1,9.4,1,14,0,1,sql_injection
0,0,0,200,15,5908,0,0,0,0,0,0,4.91,1,5,1,0,benign
31103,11,0,200,57,8312,1,0,0,0,0,1,4.38,1,17,0,1,sql_injection
5712,11,0,200,28,11608,0,0,0,0,0,1,260.97,83,23,1,1,brute_force
31100,2,0,304,23,2573,0,0,0,0,0,0,1.67,0,17,0,0,benign
31101,10,1,302,49,6261,0,1,0,0,0,1,8.61,0,15,0,1,xss
0,4,1,200,22,7709,0,0,0,0,0,0,4.86,1,8,0,0,benign
100130,13,1,200,51,2684,0,0,1,0,1,1,3.58,1,4,1,1,command_injection
31101,1,0,200,15,4559,0,0,0,0,0,0,2.13,0,2,1,0,benign
100100,13,0,200,53,8551,1,0,0,0,1,1,1.34,0,14,0,1,sql_injection
31101,2,1,301,15,5884,0,0,0,0,0,0,2.42,1,1,1,0,benign
31100,3,0,304,84,1352,0,0,0,0,0,0,0.76,0,11,0,0,benign
100111,12,0,200,28,6816,0,0,0,0,0,1,272.64,315,6,1,1,brute_force
5712,12,0,200,28,7459,0,0,0,0,0,1,138.75,135,22,1,1,brute_force
31101,0,0,301,15,654,0,0,0,0,0,0,4.83,0,11,0,0,benign
31101,2,1,304,15,4071,0,0,0,0,0,0,3.12,0,6,1,0,benign
100111,14,0,200,28,4236,0,0,0,0,0,1,97.84,154,0,1,1,brute_force
31103,14,0,500,59,10930,1,0,0,0,1,1,6.01,0,14,0,1,sql_injection
100101,11,0,200,53,6847,1,0,0,0,1,1,0.54,1,18,0,1,sql_injection
100110,12,0,200,28,12306,0,0,0,0,0,1,197.48,374,15,0,1,brute_force
100111,11,0,200,28,14859,0,0,0,0,0,1,134.46,345,0,1,1,brute_force
0,0,1,200,17,5380,0,0,0,0,0,0,2.28,0,10,0,0,benign
100100,12,0,500,53,3339,1,0,0,0,1,0,9.94,0,5,1,1,sql_injection
100130,13,1,200,62,14119,0,0,1,0,1,1,8.11,0,1,1,1,command_injection
0,1,1,304,22,3102,0,0,0,0,0,0,3.88,0,7,1,0,benign
100121,8,1,302,49,11300,0,1,0,0,0,1,7.24,1,19,1,1,xss
31100,3,1,200,22,5414,0,0,0,0,0,0,4.72,0,18,0,0,benign
5712,12,0,200,28,12870,0,0,0,0,0,1,202.73,129,8,0,1,brute_force
0,1,1,200,22,6624,0,0,0,0,0,0,3.18,0,23,1,0,benign
31100,3,1,200,23,2205,0,0,0,0,0,0,3.64,0,21,1,0,benign
